2010-12-01,1,data,1528879,5479026,-3950147
2010-12-01,2,data,6200035,7120648,-920613
2010-12-01,3,data,7092182,3916451,3175731
2010-12-01,4,data,6506560,7392604,-886044
2010-12-01,5,data,3896721,6562644,-2665923
2010-12-01,6,data,3882217,9378005,-5495788
2010-12-01,7,data,4140029,4838183,-698154
2010-12-01,8,data,2270477,1928014,342463
2010-12-01,9,data,8819819,4862045,3957774
2010-12-01,10,data,2193097,9003897,-6810800
2010-12-01,11,data,8046832,8640465,-593633
2010-12-01,12,data,3109858,848374,2261484
2010-12-01,13,data,6634281,8936300,-2302019
2010-12-01,14,data,5170374,5593585,-423211
2010-12-01,15,data,4837505,3687276,1150229
2010-12-01,16,data,7735673,2622274,5113399
2010-12-01,17,data,6645004,1606199,5038805
2010-12-01,18,data,8475215,2271456,6203759
2010-12-01,19,data,7721888,9459188,-1737300
2010-12-01,20,data,2550371,7051409,-4501038
2010-12-01,21,data,5205078,3742029,1463049
2010-12-01,22,data,3800748,1276371,2524377
2010-12-01,23,data,6864388,2808140,4056248
2010-12-01,0,voice,8837108,1769888,7067220
2010-12-01,1,voice,6249028,2899237,3349791
2010-12-01,2,voice,8276202,7740068,536134
2010-12-01,3,voice,4618557,8695250,-4076693
2010-12-01,4,voice,3373994,2749515,624479
2010-12-01,5,voice,6997414,2596277,4401137
2010-12-01,6,voice,5092021,9414781,-4322760
2010-12-01,7,voice,2059826,2262400,-202574
2010-12-01,8,voice,1761066,4419417,-2658351
2010-12-01,9,voice,2884244,659212,2225032
2010-12-01,10,voice,198627,3052681,-2854054
2010-12-01,11,voice,8880729,502438,8378291
2010-12-01,12,voice,9604994,8041991,1563003
2010-12-01,13,voice,259596,2167409,-1907813
2010-12-01,14,voice,5631790,6612022,-980232
2010-12-01,15,voice,4026341,3040044,986297
2010-12-01,16,voice,6774504,3524167,3250337
2010-12-01,17,voice,2440771,3271621,-830850
2010-12-01,18,voice,4248292,2599032,1649260
2010-12-01,19,voice,2964954,1610828,1354126
2010-12-01,20,voice,6589145,7938548,-1349403
2010-12-01,21,voice,6757026,2162305,4594721
2010-12-01,22,voice,4317917,7457619,-3139702
2010-12-01,23,voice,2952073,8268781,-5316708
2010-12-01,0,sms,2643464,2565291,78173
2010-12-01,1,sms,5355217,8359644,-3004427
2010-12-01,2,sms,1930128,4678452,-2748324
2010-12-01,3,sms,6926873,265567,6661306
2010-12-01,4,sms,2549873,9493611,-6943738
2010-12-01,5,sms,811139,1812160,-1001021
2010-12-01,6,sms,8211041,261240,7949801
2010-12-01,7,sms,9628341,2598044,7030297
2010-12-01,8,sms,7238017,2393295,4844722
2010-12-01,9,sms,6459615,6749995,-290380
2010-12-01,10,sms,862654,3119254,-2256600
2010-12-01,11,sms,7019259,4918985,2100274
2010-12-01,12,sms,8372016,7953597,418419
2010-12-01,13,sms,9181542,9228353,-46811
2010-12-01,14,sms,5296599,5023592,273007
2010-12-01,15,sms,4915012,4329743,585269
2010-12-01,16,sms,60,4440229,-4440169
2010-12-01,17,sms,819739,9901128,-9081389
2010-12-01,18,sms,6456287,2548917,3907370
2010-12-01,19,sms,8923350,8273243,650107
2010-12-01,20,sms,3562472,7022542,-3460070
2010-12-01,21,sms,9940143,5867075,4073068
2010-12-01,22,sms,6641751,1791874,4849877
2010-12-01,23,sms,2806908,310883,2496025
2010-12-01,0,clr,7221419,7713202,-491783
2010-12-01,1,clr,5292785,4282197,1010588
2010-12-01,2,clr,860959,3763241,-2902282
2010-12-01,3,clr,2458126,2026097,432029
2010-12-01,4,clr,9364978,9499444,-134466
2010-12-01,5,clr,7205335,5437807,1767528
2010-12-01,6,clr,7702020,3778423,3923597
2010-12-01,7,clr,3697575,3990605,-293030
2010-12-01,8,clr,6584257,5895194,689063
2010-12-01,9,clr,8212263,7470213,742050
2010-12-01,10,clr,3729599,3092896,636703
2010-12-01,11,clr,9327620,7378382,1949238
2010-12-01,12,clr,215188,2354405,-2139217
2010-12-01,13,clr,6524644,1994029,4530615
2010-12-01,14,clr,4793332,2296910,2496422
2010-12-01,15,clr,8550949,2270240,6280709
2010-12-01,16,clr,9527673,7982245,1545428
2010-12-01,17,clr,853988,667393,186595
2010-12-01,18,clr,3525994,9122542,-5596548
2010-12-01,19,clr,1051582,8125419,-7073837
2010-12-01,20,clr,3960075,7649758,-3689683
2010-12-01,21,clr,9081031,9476884,-395853
2010-12-01,22,clr,9464715,4037773,5426942
2010-12-01,23,clr,3983013,9252701,-5269688
2010-12-02,0,com,5735014,466217,5268797
2010-12-02,1,com,9674711,1759828,7914883
2010-12-02,2,com,5087823,5330601,-242778
2010-12-02,3,com,7899424,478003,7421421
2010-12-02,4,com,5221302,8376599,-3155297
2010-12-02,5,com,2231795,7157363,-4925568
2010-12-02,6,com,3312376,9869451,-6557075
2010-12-02,7,com,5497155,7277806,-1780651
2010-12-02,8,com,969315,4674194,-3704879
2010-12-02,9,com,8724872,1733831,6991041
2010-12-02,10,com,5081247,6092376,-1011129
2010-12-02,11,com,6195949,1891096,4304853
2010-12-02,12,com,1981906,2580264,-598358
2010-12-02,13,com,2236766,5631147,-3394381
2010-12-02,14,com,9417250,4592325,4824925
2010-12-02,15,com,8385510,2205419,6180091
2010-12-02,16,com,5862987,1991347,3871640
2010-12-02,17,com,9367232,9091017,276215
2010-12-02,18,com,8274866,3319282,4955584
2010-12-02,19,com,1398432,1155695,242737
2010-12-02,20,com,6615318,7223901,-608583
2010-12-02,21,com,3010563,5379026,-2368463
2010-12-02,22,com,8268084,7908479,359605
2010-12-02,23,com,1032559,9081706,-8049147
2010-12-02,0,vou,5460539,1600532,3860007
2010-12-02,1,vou,2714099,2376970,337129
2010-12-02,2,vou,2570958,4023765,-1452807
2010-12-02,3,vou,6284610,668136,5616474
2010-12-02,4,vou,2737886,9625764,-6887878
2010-12-02,5,vou,4423272,6425686,-2002414
2010-12-02,6,vou,6302443,9716305,-3413862
2010-12-02,7,vou,4082954,2363462,1719492
2010-12-02,8,vou,9014724,1756950,7257774
2010-12-02,9,vou,9726309,3757038,5969271
2010-12-02,10,vou,4172030,7788070,-3616040
2010-12-02,11,vou,1321960,8832430,-7510470
2010-12-02,12,vou,7909633,229817,7679816
2010-12-02,13,vou,6912622,1014,6911608
2010-12-02,14,vou,8681239,5659797,3021442
2010-12-02,15,vou,6633344,7000921,-367577
2010-12-02,16,vou,9256833,7262678,1994155
2010-12-02,17,vou,8201864,714503,7487361
2010-12-02,18,vou,5490988,3406656,2084332
2010-12-02,19,vou,7217274,8615689,-1398415
2010-12-02,20,vou,544866,1503514,-958648
2010-12-02,21,vou,7023739,47276,6976463
2010-12-02,22,vou,1455217,295822,1159395
2010-12-02,23,vou,612175,8027082,-7414907
2010-12-02,0,cm,1766071,2211603,-445532
2010-12-02,1,cm,614099,2226447,-1612348
2010-12-02,2,cm,3739909,6444829,-2704920
2010-12-02,3,cm,8457762,8451470,6292
2010-12-02,4,cm,7587647,9456038,-1868391
2010-12-02,5,cm,5694799,7273271,-1578472
2010-12-02,6,cm,4153642,1553449,2600193
2010-12-02,7,cm,1810574,7560818,-5750244
2010-12-02,8,cm,5204644,1371043,3833601
2010-12-02,9,cm,8857230,8992152,-134922
2010-12-02,10,cm,2124030,3653490,-1529460
2010-12-02,11,cm,3538846,633127,2905719
2010-12-02,12,cm,8695219,5823786,2871433
2010-12-02,13,cm,5949426,472829,5476597
2010-12-02,14,cm,3919492,531944,3387548
2010-12-02,15,cm,4194721,8901050,-4706329
2010-12-02,16,cm,6432617,3296220,3136397
2010-12-02,17,cm,5116486,9194493,-4078007
2010-12-02,18,cm,6073621,3440381,2633240
2010-12-02,19,cm,7364995,6402009,962986
2010-12-02,20,cm,5128402,5781131,-652729
2010-12-02,21,cm,6077993,951756,5126237
2010-12-02,22,cm,9922607,8076399,1846208
2010-12-02,23,cm,8861545,5419395,3442150
2010-12-02,0,adj,7925582,8333754,-408172
2010-12-02,1,adj,3079290,2797718,281572
2010-12-02,2,adj,7509883,1614176,5895707
2010-12-02,3,adj,4853994,7728165,-2874171
2010-12-02,4,adj,5020710,2542335,2478375
2010-12-02,5,adj,5994577,7139013,-1144436
2010-12-02,6,adj,1455717,4800661,-3344944
2010-12-02,7,adj,3327186,1878619,1448567
2010-12-02,8,adj,504188,3731359,-3227171
2010-12-02,9,adj,1189537,8249820,-7060283
2010-12-02,10,adj,5122944,6397740,-1274796
2010-12-02,11,adj,2071208,6332333,-4261125
2010-12-02,12,adj,8712019,2095924,6616095
2010-12-02,13,adj,5540318,1193533,4346785
2010-12-02,14,adj,5147635,3802712,1344923
2010-12-02,15,adj,6333721,4227046,2106675
2010-12-02,16,adj,6074879,9132347,-3057468
2010-12-02,17,adj,7381032,8775525,-1394493
2010-12-02,18,adj,7460055,6596256,863799
2010-12-02,19,adj,4978745,275495,4703250
2010-12-02,20,adj,8852575,906005,7946570
2010-12-02,21,adj,1907147,9004158,-7097011
2010-12-02,22,adj,3395164,1315697,2079467
2010-12-02,23,adj,9593183,9401280,191903
2010-12-02,0,first,5267350,1942152,3325198
2010-12-02,1,first,6594291,3810494,2783797
2010-12-02,2,first,4519615,7369563,-2849948
2010-12-02,3,first,9736835,8545444,1191391
2010-12-02,4,first,9556327,2680991,6875336
2010-12-02,5,first,8646066,1951562,6694504
2010-12-02,6,first,9766590,7053399,2713191
2010-12-02,7,first,9973500,414217,9559283
2010-12-02,8,first,8617805,7197346,1420459
2010-12-02,9,first,7045528,98364,6947164
2010-12-02,10,first,5451025,2750704,2700321
2010-12-02,11,first,5363410,6296570,-933160
2010-12-02,12,first,7261927,3900979,3360948
2010-12-02,13,first,865577,9465159,-8599582
2010-12-02,14,first,6727819,7092522,-364703
2010-12-02,15,first,1126440,4306432,-3179992
2010-12-02,16,first,9702522,4149906,5552616
2010-12-02,17,first,4915108,5711548,-796440
2010-12-02,18,first,9338248,6654060,2684188
2010-12-02,19,first,2382898,8665744,-6282846
2010-12-02,20,first,5444977,9625844,-4180867
2010-12-02,21,first,917945,4940540,-4022595
2010-12-02,22,first,8718011,3372906,5345105
2010-12-02,23,first,1851503,6191019,-4339516
2010-12-02,0,mon,5161960,8612546,-3450586
2010-12-02,1,mon,1818406,8144439,-6326033
2010-12-02,2,mon,6884957,98104,6786853
2010-12-02,3,mon,560151,5274095,-4713944
2010-12-02,4,mon,230458,4686273,-4455815
2010-12-02,5,mon,4257141,1663121,2594020
2010-12-02,6,mon,2028033,8594804,-6566771
2010-12-02,7,mon,4156845,8339325,-4182480
2010-12-02,8,mon,5858962,4301449,1557513
2010-12-02,9,mon,579581,8080535,-7500954
2010-12-02,10,mon,5592598,4920342,672256
2010-12-02,11,mon,5744655,8248727,-2504072
2010-12-02,12,mon,5663687,1800683,3863004
2010-12-02,13,mon,7641010,5928062,1712948
2010-12-02,14,mon,523999,4034464,-3510465
2010-12-02,15,mon,9878727,5998223,3880504
2010-12-02,16,mon,8995530,7592410,1403120
2010-12-02,17,mon,2471717,5593068,-3121351
2010-12-02,18,mon,4188484,1367287,2821197
2010-12-02,19,mon,7725789,5502380,2223409
2010-12-02,20,mon,1681948,6729611,-5047663
2010-12-02,21,mon,7338059,9330600,-1992541
2010-12-02,22,mon,380514,2599029,-2218515
2010-12-02,23,mon,6404079,8035785,-1631706
2010-12-02,0,data,8144573,5401936,2742637
2010-12-02,1,data,8012283,7035786,976497
2010-12-02,2,data,2093306,1231818,861488
2010-12-02,3,data,2242060,2289672,-47612
2010-12-02,4,data,9335047,2571269,6763778
2010-12-02,5,data,8465766,6441489,2024277
2010-12-02,6,data,7466671,6606240,860431
2010-12-02,7,data,7746819,6852661,894158
2010-12-02,8,data,3115620,6273573,-3157953
2010-12-02,9,data,2333787,3905617,-1571830
2010-12-02,10,data,9591577,1753835,7837742
2010-12-02,11,data,966870,1921175,-954305
2010-12-02,12,data,8109998,8809234,-699236
2010-12-02,13,data,2327498,9090639,-6763141
2010-12-02,14,data,8200781,4241718,3959063
2010-12-02,15,data,8009953,660314,7349639
2010-12-02,16,data,5867533,5237765,629768
2010-12-02,17,data,3935997,8845324,-4909327
2010-12-02,18,data,2962718,7719802,-4757084
2010-12-02,19,data,3109413,8191271,-5081858
2010-12-02,20,data,4260145,66587,4193558
2010-12-02,21,data,8220902,3057828,5163074
2010-12-02,22,data,3361037,3953017,-591980
2010-12-02,23,data,8835255,9061404,-226149
2010-12-02,0,voice,6627373,2793069,3834304
2010-12-02,1,voice,7470797,5493904,1976893
2010-12-02,2,voice,9008777,3832814,5175963
2010-12-02,3,voice,895764,2448321,-1552557
2010-12-02,4,voice,8042812,351013,7691799
2010-12-02,5,voice,4758505,103089,4655416
2010-12-02,6,voice,4908646,2488516,2420130
2010-12-02,7,voice,4022525,2690186,1332339
2010-12-02,8,voice,1489800,5844263,-4354463
2010-12-02,9,voice,8780546,1612499,7168047
2010-12-02,10,voice,7912357,7261611,650746
2010-12-02,11,voice,1047276,2795212,-1747936
2010-12-02,12,voice,1429343,9461176,-8031833
2010-12-02,13,voice,2477990,9605572,-7127582
2010-12-02,14,voice,2386835,5378505,-2991670
2010-12-02,15,voice,8993301,8088675,904626
2010-12-02,16,voice,9258684,6385757,2872927
2010-12-02,17,voice,5998311,4405071,1593240
2010-12-02,18,voice,3227746,4360397,-1132651
2010-12-02,19,voice,3702285,9086511,-5384226
2010-12-02,20,voice,4779339,4043115,736224
2010-12-02,21,voice,4156156,9040666,-4884510
2010-12-02,22,voice,1347706,1435941,-88235
2010-12-02,23,voice,7353767,9486802,-2133035
2010-12-02,0,sms,4883151,7409819,-2526668
2010-12-02,1,sms,5673113,8346708,-2673595
2010-12-02,2,sms,336595,1372285,-1035690
2010-12-02,3,sms,9049449,2631839,6417610
2010-12-02,4,sms,5871407,4867221,1004186
2010-12-02,5,sms,8605707,3185629,5420078
2010-12-02,6,sms,7889798,6895206,994592
2010-12-02,7,sms,7451144,2358099,5093045
2010-12-02,8,sms,9230818,263457,8967361
2010-12-02,9,sms,3191862,1011387,2180475
2010-12-02,10,sms,6285239,9584845,-3299606
2010-12-02,11,sms,8304849,4501023,3803826
2010-12-02,12,sms,6950878,8463498,-1512620
2010-12-02,13,sms,471600,5798746,-5327146
2010-12-02,14,sms,3914058,9829967,-5915909
2010-12-02,15,sms,491440,5723310,-5231870
2010-12-02,16,sms,5120924,8618949,-3498025
2010-12-02,17,sms,9825033,2036263,7788770
2010-12-02,18,sms,4964438,7560924,-2596486
2010-12-02,19,sms,9399285,7995505,1403780
2010-12-02,20,sms,7353368,6203477,1149891
2010-12-02,21,sms,6226778,4505806,1720972
2010-12-02,22,sms,9206099,7742426,1463673
2010-12-02,23,sms,287231,3565417,-3278186
2010-12-02,0,clr,2009631,1774800,234831
2010-12-02,1,clr,680267,5992200,-5311933
2010-12-02,2,clr,9934438,1358220,8576218
2010-12-02,3,clr,4582346,6374078,-1791732
2010-12-02,4,clr,8541052,4280465,4260587
2010-12-02,5,clr,6813096,9670417,-2857321
2010-12-02,6,clr,6736953,7805537,-1068584
2010-12-02,7,clr,6418511,8934745,-2516234
2010-12-02,8,clr,2707599,7988105,-5280506
2010-12-02,9,clr,6502276,453456,6048820
2010-12-02,10,clr,3037513,9523803,-6486290
2010-12-02,11,clr,5126830,3150371,1976459
2010-12-02,12,clr,2798517,3955033,-1156516
2010-12-02,13,clr,9175401,8001619,1173782
2010-12-02,14,clr,9103012,5514554,3588458
2010-12-02,15,clr,2519612,8741698,-6222086
2010-12-02,16,clr,3039985,7436139,-4396154
2010-12-02,17,clr,4753177,6289719,-1536542
2010-12-02,18,clr,9511370,89008,9422362
2010-12-02,19,clr,3074898,2972479,102419
2010-12-02,20,clr,2198058,9827454,-7629396
2010-12-02,21,clr,8000377,3454340,4546037
2010-12-02,22,clr,9205097,1342585,7862512
2010-12-02,23,clr,174729,5396721,-5221992
2010-12-03,0,com,1612083,8356043,-6743960
2010-12-03,1,com,9820741,5317437,4503304
2010-12-03,2,com,1460522,8494298,-7033776
2010-12-03,3,com,1890578,1434881,455697
2010-12-03,4,com,2640068,2230194,409874
2010-12-03,5,com,7426838,3194350,4232488
2010-12-03,6,com,1024067,8690182,-7666115
2010-12-03,7,com,9212592,4820003,4392589
2010-12-03,8,com,8956498,3429226,5527272
2010-12-03,9,com,3459996,4238190,-778194
2010-12-03,10,com,8585594,1971624,6613970
2010-12-03,11,com,6974315,8503895,-1529580
2010-12-03,12,com,5272330,3608722,1663608
2010-12-03,13,com,959013,7687046,-6728033
2010-12-03,14,com,9606878,6453093,3153785
2010-12-03,15,com,2957611,5647037,-2689426
2010-12-03,16,com,6248438,3403640,2844798
2010-12-03,17,com,3171703,521921,2649782
2010-12-03,18,com,5945225,148457,5796768
2010-12-03,19,com,8101396,3713643,4387753
2010-12-03,20,com,2134202,7726150,-5591948
2010-12-03,21,com,8703332,7003747,1699585
2010-12-03,22,com,6076822,4015034,2061788
2010-12-03,23,com,656559,8534763,-7878204
2010-12-03,0,vou,2707761,9404359,-6696598
2010-12-03,1,vou,5355165,1954604,3400561
2010-12-03,2,vou,731025,1229961,-498936
2010-12-03,3,vou,1222482,474896,747586
2010-12-03,4,vou,7304819,7530829,-226010
2010-12-03,5,vou,606802,9226561,-8619759
2010-12-03,6,vou,6676142,2625101,4051041
2010-12-03,7,vou,6020030,7386598,-1366568
2010-12-03,8,vou,3506684,4720819,-1214135
2010-12-03,9,vou,5057914,2194920,2862994
2010-12-03,10,vou,3530532,2118867,1411665
2010-12-03,11,vou,9865543,4897199,4968344
2010-12-03,12,vou,8483550,635319,7848231
2010-12-03,13,vou,3758935,160281,3598654
2010-12-03,14,vou,5207148,9873465,-4666317
2010-12-03,15,vou,5953842,9388365,-3434523
2010-12-03,16,vou,1405535,5705884,-4300349
2010-12-03,17,vou,1440720,2568650,-1127930
2010-12-03,18,vou,322084,7898693,-7576609
2010-12-03,19,vou,9597945,7488171,2109774
2010-12-03,20,vou,9108705,8068306,1040399
2010-12-03,21,vou,2018078,2018125,-47
2010-12-03,22,vou,4529227,9102404,-4573177
2010-12-03,23,vou,990624,4788134,-3797510
2010-12-03,0,cm,9889918,9815408,74510
2010-12-03,1,cm,429960,6965650,-6535690
2010-12-03,2,cm,3991046,8944930,-4953884
2010-12-03,3,cm,981602,1250172,-268570
2010-12-03,4,cm,1454189,7315649,-5861460
2010-12-03,5,cm,4002295,4852633,-850338
2010-12-03,6,cm,76259,7793487,-7717228
2010-12-03,7,cm,9543549,4776814,4766735
2010-12-03,8,cm,9502428,4560607,4941821
2010-12-03,9,cm,9537373,6977950,2559423
2010-12-03,10,cm,8246828,3297988,4948840
2010-12-03,11,cm,5315933,5255084,60849
2010-12-03,12,cm,4772491,1220357,3552134
2010-12-03,13,cm,6226691,2533654,3693037
2010-12-03,14,cm,1848117,4887942,-3039825
2010-12-03,15,cm,1093676,3455694,-2362018
2010-12-03,16,cm,6363069,4017253,2345816
2010-12-03,17,cm,7579867,1002802,6577065
2010-12-03,18,cm,8864693,1980159,6884534
2010-12-03,19,cm,440564,6100840,-5660276
2010-12-03,20,cm,2449905,3602165,-1152260
2010-12-03,21,cm,3521985,2646351,875634
2010-12-03,22,cm,1935059,1957471,-22412
2010-12-03,23,cm,9108969,7892331,1216638
2010-12-03,0,adj,7810249,6979171,831078
2010-12-03,1,adj,6096406,3753811,2342595
2010-12-03,2,adj,5762424,1670847,4091577
2010-12-03,3,adj,7539721,3769776,3769945
2010-12-03,4,adj,2600923,1878017,722906
2010-12-03,5,adj,4738675,5612277,-873602
2010-12-03,6,adj,2649608,8928105,-6278497
2010-12-03,7,adj,2057788,995156,1062632
2010-12-03,8,adj,6008098,920407,5087691
2010-12-03,9,adj,9631431,7840625,1790806
2010-12-03,10,adj,5490261,3292148,2198113
2010-12-03,11,adj,8222178,489873,7732305
2010-12-03,12,adj,7748341,9090417,-1342076
2010-12-03,13,adj,4624050,3587982,1036068
2010-12-03,14,adj,7421292,2183671,5237621
2010-12-03,15,adj,8439279,7633718,805561
2010-12-03,16,adj,7862910,5561880,2301030
2010-12-03,17,adj,38172,9167258,-9129086
2010-12-03,18,adj,9369395,3166747,6202648
2010-12-03,19,adj,3017827,5281759,-2263932
2010-12-03,20,adj,4486301,73391,4412910
2010-12-03,21,adj,751933,7495821,-6743888
2010-12-03,22,adj,8484015,6973594,1510421
2010-12-03,23,adj,803251,4376264,-3573013
2010-12-03,0,first,9899381,7306332,2593049
2010-12-03,1,first,7825020,7247614,577406
2010-12-03,2,first,9418917,3218761,6200156
2010-12-03,3,first,4968784,922331,4046453
2010-12-03,4,first,4257182,8940460,-4683278
2010-12-03,5,first,6342722,5316037,1026685
2010-12-03,6,first,7817887,8405041,-587154
2010-12-03,7,first,9371501,4532632,4838869
2010-12-03,8,first,134751,8731324,-8596573
2010-12-03,9,first,1281451,6075706,-4794255
2010-12-03,10,first,5896196,1927230,3968966
2010-12-03,11,first,7371480,8789461,-1417981
2010-12-03,12,first,2625861,4815119,-2189258
